scenario,num_agents,state_dim,mixing_depth,mean_action_budget,conflict_level,rho,competitive_extension,mean_target_overlap,sample_idx,agent_idx,model_name,regret,exact_best_index,model_best_index
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,24,1,ground_truth,0.0,5,5
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,24,1,quantum_encoded,0.0,5,5
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,24,1,residual_mlp,0.0,5,5
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,25,0,ground_truth,0.0,5,5
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,25,0,quantum_encoded,0.0,5,5
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,25,0,residual_mlp,0.020188438136634956,5,9
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,25,1,ground_truth,0.0,2,2
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,25,1,quantum_encoded,0.0,2,2
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,25,1,residual_mlp,0.0,2,2
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,26,0,ground_truth,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,26,0,quantum_encoded,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,26,0,residual_mlp,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,26,1,ground_truth,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,26,1,quantum_encoded,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,26,1,residual_mlp,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,27,0,ground_truth,0.0,2,2
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,27,0,quantum_encoded,0.0,2,2
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,27,0,residual_mlp,0.0,2,2
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,27,1,ground_truth,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,27,1,quantum_encoded,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,27,1,residual_mlp,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,28,0,ground_truth,0.0,11,11
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,28,0,quantum_encoded,0.0,11,11
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,28,0,residual_mlp,0.0,11,11
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,28,1,ground_truth,0.0,1,1
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,28,1,quantum_encoded,0.0,1,1
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,28,1,residual_mlp,0.0,1,1
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,29,0,ground_truth,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,29,0,quantum_encoded,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,29,0,residual_mlp,0.003005191288190434,7,8
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,29,1,ground_truth,0.0,5,5
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,29,1,quantum_encoded,0.0,5,5
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,29,1,residual_mlp,0.0,5,5
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,30,0,ground_truth,0.0,0,0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,30,0,quantum_encoded,0.0,0,0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,30,0,residual_mlp,0.0,0,0
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,30,1,ground_truth,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,30,1,quantum_encoded,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,30,1,residual_mlp,0.0,7,7
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,31,0,ground_truth,0.0,10,10
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,31,0,quantum_encoded,0.0,10,10
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,31,0,residual_mlp,0.0,10,10
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,31,1,ground_truth,0.0,6,6
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,31,1,quantum_encoded,0.0,6,6
shallow_low_conflict,2,4,1,4.0,low,0.85,False,0.2715969408024502,31,1,residual_mlp,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,0,0,ground_truth,0.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,0,0,quantum_encoded,0.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,0,0,residual_mlp,0.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,0,1,ground_truth,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,0,1,quantum_encoded,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,0,1,residual_mlp,0.01985312220796165,6,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,1,0,ground_truth,0.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,1,0,quantum_encoded,0.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,1,0,residual_mlp,0.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,1,1,ground_truth,0.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,1,1,quantum_encoded,0.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,1,1,residual_mlp,0.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,2,0,ground_truth,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,2,0,quantum_encoded,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,2,0,residual_mlp,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,2,1,ground_truth,0.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,2,1,quantum_encoded,0.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,2,1,residual_mlp,0.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,3,0,ground_truth,0.0,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,3,0,quantum_encoded,0.0,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,3,0,residual_mlp,0.0,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,3,1,ground_truth,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,3,1,quantum_encoded,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,3,1,residual_mlp,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,4,0,ground_truth,0.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,4,0,quantum_encoded,0.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,4,0,residual_mlp,0.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,4,1,ground_truth,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,4,1,quantum_encoded,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,4,1,residual_mlp,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,5,0,ground_truth,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,5,0,quantum_encoded,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,5,0,residual_mlp,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,5,1,ground_truth,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,5,1,quantum_encoded,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,5,1,residual_mlp,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,6,0,ground_truth,0.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,6,0,quantum_encoded,0.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,6,0,residual_mlp,0.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,6,1,ground_truth,0.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,6,1,quantum_encoded,0.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,6,1,residual_mlp,0.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,7,0,ground_truth,0.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,7,0,quantum_encoded,0.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,7,0,residual_mlp,0.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,7,1,ground_truth,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,7,1,quantum_encoded,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,7,1,residual_mlp,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,8,0,ground_truth,0.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,8,0,quantum_encoded,0.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,8,0,residual_mlp,0.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,8,1,ground_truth,0.0,11,11
