scenario,activation_name,activation_family,activation_slug,num_agents,state_dim,mixing_depth,mean_action_budget,conflict_level,rho,competitive_extension,mean_target_overlap,activation_label,model_name,profile_key,gt_epsilon
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,quantum_encoded,0|7,0.0862977674890349
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,residual_mlp,0|1,0.02874307688742536
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,residual_mlp,0|0,0.0
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,residual_mlp,0|3,0.04723033112527392
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,residual_mlp,0|7,0.0862977674890349
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,residual_mlp,0|2,0.08157990165754389
deep_high_conflict,entmax(alpha=1.20),entmax,entmax_a1p20,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p2,residual_mlp,0|5,0.12568693122277452
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,ground_truth,14|3,0.009965426129094623
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,ground_truth,8|3,0.03661565769790959
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,ground_truth,14|1,0.09717736895735016
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,ground_truth,14|7,0.09799872951496572
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,quantum_encoded,14|3,0.009965426129094623
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,quantum_encoded,8|3,0.03661565769790959
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,quantum_encoded,14|1,0.09717736895735016
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,residual_mlp,0|3,0.11136921662017263
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,residual_mlp,0|7,0.12457585013775407
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,ground_truth,0|3,0.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,ground_truth,8|3,0.045366562420393886
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,ground_truth,14|7,0.07543054526776086
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,ground_truth,14|3,0.08247050992604976
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,ground_truth,0|1,0.08528571367200305
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,ground_truth,0|7,0.09105730580546534
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,ground_truth,8|1,0.09203564914589701
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,quantum_encoded,0|3,0.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,quantum_encoded,8|3,0.045366562420393886
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,quantum_encoded,14|7,0.07543054526776086
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,quantum_encoded,14|3,0.08247050992604976
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,quantum_encoded,0|7,0.09105730580546534
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,quantum_encoded,8|1,0.09203564914589701
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,quantum_encoded,0|1,0.08528571367200305
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,residual_mlp,0|3,0.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,residual_mlp,8|3,0.045366562420393886
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,residual_mlp,0|7,0.09105730580546534
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,residual_mlp,12|0,0.13545717775364033
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,ground_truth,0|3,0.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,ground_truth,8|3,0.010506622187618497
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,ground_truth,14|3,0.01425067737312502
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,ground_truth,0|7,0.06487357581761932
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,ground_truth,0|1,0.08145012882408148
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,quantum_encoded,0|3,0.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,quantum_encoded,8|3,0.010506622187618497
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,quantum_encoded,14|3,0.01425067737312502
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,quantum_encoded,0|7,0.06487357581761932
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,quantum_encoded,0|1,0.08145012882408148
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,residual_mlp,0|3,0.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,residual_mlp,6|3,0.10766766618123425
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,residual_mlp,12|0,0.1548957902889783
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,residual_mlp,0|2,0.23120611458901594
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,residual_mlp,6|7,0.18864346596346293
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,ground_truth,0|7,0.005248942207341234
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,ground_truth,0|1,0.03260526958843765
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,ground_truth,0|5,0.04358932036363239
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,ground_truth,0|2,0.06348511385609087
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,ground_truth,0|3,0.09672799897352286
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,quantum_encoded,0|7,0.005248942207341234
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,quantum_encoded,0|1,0.03260526958843765
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,quantum_encoded,0|5,0.04358932036363239
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,quantum_encoded,0|2,0.06348511385609087
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,quantum_encoded,8|0,0.1020034291104871
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,quantum_encoded,0|3,0.09672799897352286
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,residual_mlp,12|0,0.39930953904273214
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,residual_mlp,0|0,0.14699092648383488
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,residual_mlp,6|2,0.3684830434753846
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,residual_mlp,6|7,0.17097007924126728
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,residual_mlp,0|7,0.005248942207341234
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,residual_mlp,6|0,0.3811138138257504
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,residual_mlp,0|2,0.06348511385609087
