scenario,activation_name,activation_family,activation_slug,num_agents,state_dim,mixing_depth,mean_action_budget,conflict_level,rho,competitive_extension,mean_target_overlap,activation_label,sample_idx,entropy,support_size
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,9,0.6032980757920643,2.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,10,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,11,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,12,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,13,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,14,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,15,0.38889470853920116,3.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,16,0.4557321777432529,2.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,17,0.922568365669376,3.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,18,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,19,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,20,0.6827725076055281,2.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,21,0.008251545319936021,2.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,22,0.374966739847826,2.0
deep_high_conflict,entmax(alpha=1.50),entmax,entmax_a1p50,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p5,23,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,0,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,1,0.6910878847231341,2.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,2,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,3,0.362394681879208,2.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,4,0.3983746344789933,2.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,5,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,6,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,7,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,8,0.44548016348209696,3.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,9,0.060344482281133205,2.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,10,0.4824161247658469,3.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,11,0.38983255675604167,2.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,12,0.24940775852562894,2.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,13,0.4863629378834486,3.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,14,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,15,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,16,0.8463662834838062,3.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,17,1.0611535146347317,3.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,18,0.5797078215333904,2.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,19,0.3827446142080844,3.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,20,0.7249299150291361,3.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,21,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,22,8.289306334778563e-11,1.0
deep_high_conflict,entmax(alpha=1.80),entmax,entmax_a1p80,2,4,3,4.0,high,0.15,False,0.2722932538205738,entmax_alpha_1p8,23,8.289306334778563e-11,1.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,0,8.289306334778563e-11,1.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,1,0.6817194855807969,2.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,2,0.49646764874709803,2.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,3,8.289306334778563e-11,1.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,4,0.6093888871697171,2.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,5,0.29686290820467853,2.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,6,1.345655040409328,4.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,7,0.15930515479317067,2.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,8,8.289306334778563e-11,1.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,9,0.6756398285864089,2.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,10,8.289306334778563e-11,1.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,11,0.6809004414379715,2.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,12,0.6901290776954259,2.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,13,8.289306334778563e-11,1.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,14,8.289306334778563e-11,1.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,15,0.9546559553014549,3.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,16,0.7313682001270827,3.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,17,0.7930486240221631,3.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,18,8.289306334778563e-11,1.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,19,0.6598273088670654,2.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,20,0.8906935986665871,3.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,21,0.1054363393946635,2.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,22,0.6918189195988298,2.0
deep_high_conflict,sparsemax,sparsemax,sparsemax,2,4,3,4.0,high,0.15,False,0.2722932538205738,sparsemax,23,0.6818874868515297,2.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,0,0.6770257342545252,4.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,1,1.1557402375404269,4.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,2,1.044400858954711,4.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,3,1.3621841888684745,4.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,4,1.305987714274547,4.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,5,0.5966769067223204,4.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,6,2.5148727209050424e-07,2.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,7,1.112208278664248,4.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,8,1.0267471688368934,4.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,9,1.232997408542629,4.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,10,1.6466783466535425e-06,3.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,11,0.3364404224202098,3.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,12,0.7180062087100367,3.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,13,1.1315419688938249,4.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,14,0.6900625654499766,3.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,15,1.2370268763775436,4.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,16,0.0004204848091629028,3.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,17,1.0472656328249588,4.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,18,0.00035995550879627027,3.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,19,1.313916214760148,4.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,20,1.1608426437202475,4.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,21,0.14333987860423922,4.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,22,1.1095111777551954,4.0
deep_high_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,3,4.0,high,0.15,False,0.2722932538205738,bounded_confidence,23,1.0783069724341403,4.0
