scenario,num_agents,state_dim,mixing_depth,mean_action_budget,conflict_level,rho,shared_target,competitive_extension,mean_target_overlap,sample_idx,baseline,mean_abs_utility_error,mean_rel_utility_error,mean_abs_fidelity_error,kl_divergence,l2_distribution_error,br_match_rate,spearman_rank_correlation
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,15,sampling,0.004605209586522274,0.013648274766146839,0.004605209586522274,0.00028489218131433087,0.01394251335623421,1.0,0.9825174825174827
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,16,no_mixing,0.23665869310604765,0.7807662784687543,0.23665869310604765,0.015157843007416995,0.08909018464113533,0.5,0.20979020979020982
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,16,aggregate,0.19483288783083189,0.8106867305034559,0.19483288783083189,0.3947068943390893,0.35037161883879897,0.0,0.38111888111888115
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,16,mean_field,0.058382905331218746,0.19246285091238913,0.05838290533121873,0.07788427271427564,0.1895926708914451,0.5,0.7622377622377625
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,16,sampling,0.005799500177595729,0.015749543727762917,0.005799500177595715,0.0003278935122276033,0.012079438087077399,1.0,0.9965034965034966
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,17,no_mixing,0.10766683257283553,1.0111736552850832,0.10766683257283553,0.6361900458297528,0.5114426867618926,0.5,0.8251748251748252
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,17,aggregate,0.35075607806680764,2.5096872152667062,0.3507560780668076,0.17396521945101073,0.20057603098624122,0.0,0.4825174825174826
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,17,mean_field,0.19549077375308133,1.9457322468954177,0.19549077375308133,0.4008086588684909,0.44613077227442666,0.5,0.695804195804196
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,17,sampling,0.007503369261499554,0.06176543339366994,0.007503369261499561,0.0010638164745527673,0.01750929470278283,1.0,0.9930069930069931
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,18,no_mixing,0.5585536031662318,1.9097155182607009,0.5585536031662318,0.34841404867521075,0.3778553880745549,0.0,0.23776223776223776
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,18,aggregate,0.5029600172031342,1.855249719868772,0.5029600172031342,0.38959986324841295,0.4341734719537145,0.0,0.41608391608391615
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,18,mean_field,0.1088687057338042,0.4643302384433463,0.10886870573380418,0.12647541342064034,0.1472523501882745,0.5,0.9405594405594406
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,18,sampling,0.013550777581507412,0.05899789726357856,0.013550777581507417,0.0008105312933612853,0.02254253936972723,1.0,1.0
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,19,no_mixing,0.22281204414811337,0.8090787838877445,0.22281204414811337,0.290615968887681,0.34915862130663367,0.0,0.56993006993007
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,19,aggregate,0.33300875121471085,0.898282325683821,0.33300875121471085,0.40973140329627095,0.42949802059521436,0.5,0.5314685314685316
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,19,mean_field,0.007819204297285026,0.02085479060488772,0.007819204297285026,0.018282091674185184,0.11619078618375847,0.5,0.8671328671328672
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,19,sampling,0.012610729582715835,0.04422081280876693,0.012610729582715835,0.000638278694035212,0.019920308187276765,1.0,0.9930069930069931
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,20,no_mixing,0.2958647014199098,3.9035015263942694,0.2958647014199098,0.18427932852089507,0.2982986584046683,0.0,0.9020979020979022
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,20,aggregate,0.21051660262356583,3.1136215846660598,0.21051660262356583,1.2487217931932615,0.6095081965756919,0.5,0.8391608391608392
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,20,mean_field,0.09136981445256523,1.3937103036485674,0.09136981445256523,0.1760607571961019,0.3237220885653896,1.0,0.8811188811188811
N2_n4_L2_high_B10,2,4,2,10.0,high,0.15,False,False,0.5362319126234589,20,sampling,0.00897108790325013,0.15045640359260803,0.00897108790325013,0.0016187295923987648,0.03278997986341091,1.0,0.9860139860139862
