scenario,num_agents,state_dim,mixing_depth,activation_name,markov_graph_degree,markov_inertia,mean_action_budget,conflict_level,rho,mean_target_overlap,horizon,sample_idx,method,query_budget,observable_error,utility_error
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,3,amplitude_estimation,32,0.015476614179489478,0.015476614179489478
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,3,monte_carlo,32,0.03593116075363781,0.03593116075363781
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,3,amplitude_estimation,128,0.004681160753637809,0.004681160753637809
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,3,monte_carlo,128,0.03202491075363781,0.03202491075363781
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,4,amplitude_estimation,8,0.013913704935567678,0.013913704935567678
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,4,monte_carlo,8,0.13193197964461517,0.13193197964461517
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,4,amplitude_estimation,32,0.013913704935567678,0.013913704935567678
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,4,monte_carlo,32,0.02431802035538483,0.02431802035538483
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,4,amplitude_estimation,128,0.005026748350685409,0.005026748350685409
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,4,monte_carlo,128,0.006931979644615172,0.006931979644615172
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,5,amplitude_estimation,8,0.016925559019745323,0.016925559019745323
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,5,monte_carlo,8,0.038372168426471565,0.038372168426471565
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,5,amplitude_estimation,32,0.016925559019745323,0.016925559019745323
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,5,monte_carlo,32,0.07177627483178795,0.07177627483178795
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,5,amplitude_estimation,128,0.006348725168212055,0.006348725168212055
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,5,monte_carlo,128,0.0045965815735284354,0.0045965815735284354
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,6,amplitude_estimation,8,0.014570196622769732,0.014570196622769732
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,6,monte_carlo,8,0.16101680602949597,0.16101680602949597
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,6,amplitude_estimation,32,0.014570196622769732,0.014570196622769732
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,6,monte_carlo,32,0.08289180602949597,0.08289180602949597
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,6,amplitude_estimation,128,0.005683240037887463,0.005683240037887463
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,6,monte_carlo,128,0.03425248888269536,0.03425248888269536
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,7,amplitude_estimation,8,0.012804773646706638,0.012804773646706638
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,7,monte_carlo,8,0.09074861694656712,0.09074861694656712
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,7,amplitude_estimation,32,0.012804773646706638,0.012804773646706638
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,7,monte_carlo,32,0.037945441075256395,0.037945441075256395
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,7,amplitude_estimation,128,0.003917817061824369,0.003917817061824369
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,7,monte_carlo,128,0.022320441075256395,0.022320441075256395
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,8,amplitude_estimation,8,0.012641505240308978,0.012641505240308978
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,8,monte_carlo,8,0.09658811464703522,0.09658811464703522
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,8,amplitude_estimation,32,0.012641505240308978,0.012641505240308978
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,8,monte_carlo,32,0.05533699065530505,0.05533699065530505
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,8,amplitude_estimation,128,0.0037545486554267093,0.0037545486554267093
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,8,monte_carlo,128,0.02799324065530505,0.02799324065530505
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,9,amplitude_estimation,8,0.013796166975224289,0.013796166975224289
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,9,monte_carlo,8,0.09774277638195053,0.09774277638195053
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,9,amplitude_estimation,32,0.013796166975224289,0.013796166975224289
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,9,monte_carlo,32,0.05086777638195053,0.05086777638195053
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,9,amplitude_estimation,128,0.00490921039034202,0.00490921039034202
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,9,monte_carlo,128,0.03897597361804947,0.03897597361804947
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,10,amplitude_estimation,8,0.017204797914690664,0.017204797914690664
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,10,monte_carlo,8,0.038651407321416906,0.038651407321416906
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,10,amplitude_estimation,32,0.017204797914690664,0.017204797914690664
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,10,monte_carlo,32,0.023026407321416906,0.023026407321416906
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,10,amplitude_estimation,128,0.0055434726071012935,0.0055434726071012935
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,10,monte_carlo,128,0.025074722607101294,0.025074722607101294
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,11,amplitude_estimation,8,0.015381482769432395,0.015381482769432395
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,11,monte_carlo,8,0.13335849100426317,0.13335849100426317
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,11,amplitude_estimation,32,0.015381482769432395,0.015381482769432395
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,11,monte_carlo,32,0.025671907823841364,0.025671907823841364
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,11,amplitude_estimation,128,0.006494526184550126,0.006494526184550126
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,11,monte_carlo,128,0.029015592176158636,0.029015592176158636
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,12,amplitude_estimation,8,0.017121939554254242,0.017121939554254242
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,12,monte_carlo,8,0.1489314510390195,0.1489314510390195
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,12,amplitude_estimation,32,0.017121939554254242,0.017121939554254242
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,12,monte_carlo,32,0.08879571519423417,0.08879571519423417
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,12,amplitude_estimation,128,0.004954284805765832,0.004954284805765832
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,12,monte_carlo,128,0.03229803480576583,0.03229803480576583
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,13,amplitude_estimation,8,0.01754405755149789,0.01754405755149789
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,13,monte_carlo,8,0.06582095220921665,0.06582095220921663
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,13,amplitude_estimation,32,0.01754405755149789,0.01754405755149789
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,13,monte_carlo,32,0.09042904779078335,0.09042904779078335
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,13,amplitude_estimation,128,0.003320952209216646,0.003320952209216646
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,13,monte_carlo,128,0.020116547790783354,0.020116547790783354
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,14,amplitude_estimation,8,0.01418439499469909,0.01418439499469909
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,14,monte_carlo,8,0.15186899559857467,0.15186899559857467
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,14,amplitude_estimation,32,0.01418439499469909,0.01418439499469909
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,14,monte_carlo,32,0.02686899559857467,0.02686899559857467
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,14,amplitude_estimation,128,0.005297438409816821,0.005297438409816821
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,14,monte_carlo,128,0.011310287883443515,0.011310287883443515
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,15,amplitude_estimation,8,0.016369622226303795,0.016369622226303795
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,15,monte_carlo,8,0.12063114571710766,0.12063114571710765
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,15,amplitude_estimation,32,0.016369622226303795,0.016369622226303795
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,15,monte_carlo,32,0.05593376836696996,0.05593376836696996
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,15,amplitude_estimation,128,0.00436885428289234,0.00436885428289234
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,15,monte_carlo,128,0.00734989571710766,0.00734989571710766
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,16,amplitude_estimation,8,0.01651328095165154,0.01651328095165154
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,16,monte_carlo,8,0.11668426143281506,0.11668426143281506
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,16,amplitude_estimation,32,0.01651328095165154,0.01651328095165154
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,16,monte_carlo,32,0.03956573856718494,0.03956573856718494
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,16,amplitude_estimation,128,0.0076263243667692715,0.0076263243667692715
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,16,monte_carlo,128,0.010616140358377782,0.010616140358377782
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,17,amplitude_estimation,8,0.016760246798777786,0.016760246798777786
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,17,monte_carlo,8,0.13233893403683433,0.13233893403683433
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,17,amplitude_estimation,32,0.016760246798777786,0.016760246798777786
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,17,monte_carlo,32,0.08546393403683432,0.08546393403683432
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,17,amplitude_estimation,128,0.007338934036834319,0.007338934036834319
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,17,monte_carlo,128,0.010863106205504028,0.010863106205504028
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,18,amplitude_estimation,8,0.014940558336125329,0.014940558336125329
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,18,monte_carlo,8,0.03638716774285157,0.03638716774285157
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,18,amplitude_estimation,32,0.014940558336125329,0.014940558336125329
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,18,monte_carlo,32,0.036416402007450346,0.036416402007450346
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,18,amplitude_estimation,128,0.005166402007450346,0.005166402007450346
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,18,monte_carlo,128,0.036416402007450346,0.036416402007450346
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,19,amplitude_estimation,8,0.01651328095165154,0.01651328095165154
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,19,monte_carlo,8,0.13331573856718493,0.13331573856718493
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,19,amplitude_estimation,32,0.01651328095165154,0.01651328095165154
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,19,monte_carlo,32,0.02394073856718494,0.02394073856718494
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,19,amplitude_estimation,128,0.0076263243667692715,0.0076263243667692715
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,19,monte_carlo,128,0.02684051143281506,0.02684051143281506
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,20,amplitude_estimation,8,0.01754405755149789,0.01754405755149789
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,20,monte_carlo,8,0.10149066695822413,0.10149066695822413
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,20,amplitude_estimation,32,0.01754405755149789,0.01754405755149789
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,20,monte_carlo,32,0.050195952209216646,0.050195952209216646
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,20,amplitude_estimation,128,0.003320952209216646,0.003320952209216646
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,20,monte_carlo,128,0.026758452209216646,0.026758452209216646
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,21,amplitude_estimation,8,0.010906546721280178,0.010906546721280178
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,21,monte_carlo,8,0.09485315612800642,0.09485315612800642
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,21,amplitude_estimation,32,0.010906546721280178,0.010906546721280178
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,21,monte_carlo,32,0.06953170885281311,0.06953170885281311
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,21,amplitude_estimation,128,0.0020195901363979085,0.0020195901363979085
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,21,monte_carlo,128,0.00859329114718689,0.00859329114718689
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,22,amplitude_estimation,8,0.01562999785768454,0.01562999785768454
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,22,monte_carlo,8,0.03707660726441078,0.03707660726441078
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,22,amplitude_estimation,32,0.01562999785768454,0.01562999785768454
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,22,monte_carlo,32,0.022900896381085584,0.022900896381085584
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,22,amplitude_estimation,128,0.006743041272802272,0.006743041272802272
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,22,monte_carlo,128,0.015088396381085584,0.015088396381085584
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,23,amplitude_estimation,8,0.016831852493123467,0.016831852493123467
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,23,monte_carlo,8,0.10077846189984971,0.10077846189984971
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,23,amplitude_estimation,32,0.016831852493123467,0.016831852493123467
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,23,monte_carlo,32,0.0692720512254098,0.0692720512254098
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,23,amplitude_estimation,128,0.006772051225409803,0.006772051225409803
markov_medium_conflict_h4,2,6,4,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,4,23,monte_carlo,128,0.020571698774590197,0.020571698774590197
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,0,amplitude_estimation,8,0.013688296044730167,0.013688296044730167
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,0,monte_carlo,8,0.13090882065320908,0.13090882065320908
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,0,amplitude_estimation,32,0.013688296044730167,0.013688296044730167
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,0,monte_carlo,32,0.027365094548543592,0.027365094548543592
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,0,amplitude_estimation,128,0.0048013394598478976,0.0048013394598478976
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,0,monte_carlo,128,0.021533820653209093,0.021533820653209093
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,1,amplitude_estimation,8,0.013827357923341055,0.013827357923341055
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,1,monte_carlo,8,0.4316854832931892,0.4316854832931892
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,1,amplitude_estimation,32,0.013827357923341055,0.013827357923341055
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,1,monte_carlo,32,0.005814516706810796,0.005814516706810796
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,1,amplitude_estimation,128,0.004940401338458786,0.004940401338458786
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,1,monte_carlo,128,0.007930217330067296,0.007930217330067296
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,2,amplitude_estimation,8,0.01376351316812735,0.01376351316812735
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,2,monte_carlo,8,0.09771012257485359,0.09771012257485359
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,2,amplitude_estimation,32,0.01376351316812735,0.01376351316812735
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,2,monte_carlo,32,0.027289877425146408,0.027289877425146408
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,2,amplitude_estimation,128,0.004876556583245081,0.004876556583245081
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,2,monte_carlo,128,0.009807951487272759,0.009807951487272759
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,3,amplitude_estimation,8,0.01360006029402172,0.01360006029402172
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,3,monte_carlo,8,0.03504666970074796,0.03504666970074796
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,3,amplitude_estimation,32,0.01360006029402172,0.01360006029402172
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,3,monte_carlo,32,0.08407026898766784,0.08407026898766784
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,3,amplitude_estimation,128,0.004713103709139452,0.004713103709139452
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,3,monte_carlo,128,0.04483598101233216,0.04483598101233216
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,4,amplitude_estimation,8,0.013815991133456745,0.013815991133456745
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,4,monte_carlo,8,0.056670193359250914,0.056670193359250914
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,4,amplitude_estimation,32,0.013815991133456745,0.013815991133456745
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,4,monte_carlo,32,0.005829806640749086,0.005829806640749086
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,4,amplitude_estimation,128,0.004929034548574476,0.004929034548574476
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,4,monte_carlo,128,0.029267306640749086,0.029267306640749086
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,5,amplitude_estimation,8,0.013827601474109982,0.013827601474109982
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,5,monte_carlo,8,0.09777421088083622,0.09777421088083622
