profile_key,profile_indices,max_regret,is_pure_nash,is_epsilon_nash,utility_agent_0,utility_agent_1,regret_agent_0,regret_agent_1,scenario,model_name
10|2,"[10, 2]",0.38784604402212,False,False,0.3167364304762147,0.31673643047621475,0.38784604402212,0.06343234705404344,no_mixing_shared,no_mixing
10|3,"[10, 3]",0.38784604402212,False,False,0.3167364304762147,0.31673643047621475,0.38784604402212,0.06343234705404344,no_mixing_shared,no_mixing
15|1,"[15, 1]",0.38784604402212,False,False,0.3167364304762147,0.31673643047621475,0.38784604402212,0.06343234705404344,no_mixing_shared,no_mixing
15|2,"[15, 2]",0.38784604402212,False,False,0.3167364304762147,0.31673643047621475,0.38784604402212,0.06343234705404344,no_mixing_shared,no_mixing
15|3,"[15, 3]",0.38784604402212,False,False,0.3167364304762147,0.31673643047621475,0.38784604402212,0.06343234705404344,no_mixing_shared,no_mixing
5|1,"[5, 1]",0.38784604402212,False,False,0.3167364304762147,0.31673643047621475,0.38784604402212,0.06343234705404344,no_mixing_shared,no_mixing
5|2,"[5, 2]",0.38784604402212,False,False,0.3167364304762147,0.31673643047621475,0.38784604402212,0.06343234705404344,no_mixing_shared,no_mixing
5|3,"[5, 3]",0.38784604402212,False,False,0.3167364304762147,0.31673643047621475,0.38784604402212,0.06343234705404344,no_mixing_shared,no_mixing
1|10,"[1, 10]",0.3878460440221201,False,False,0.3167364304762146,0.3167364304762146,0.06343234705404333,0.3878460440221201,no_mixing_shared,no_mixing
1|15,"[1, 15]",0.3878460440221201,False,False,0.3167364304762146,0.3167364304762146,0.06343234705404333,0.3878460440221201,no_mixing_shared,no_mixing
1|5,"[1, 5]",0.3878460440221201,False,False,0.3167364304762146,0.3167364304762146,0.06343234705404333,0.3878460440221201,no_mixing_shared,no_mixing
2|10,"[2, 10]",0.3878460440221201,False,False,0.3167364304762146,0.3167364304762146,0.06343234705404333,0.3878460440221201,no_mixing_shared,no_mixing
2|15,"[2, 15]",0.3878460440221201,False,False,0.3167364304762146,0.3167364304762146,0.06343234705404333,0.3878460440221201,no_mixing_shared,no_mixing
2|5,"[2, 5]",0.3878460440221201,False,False,0.3167364304762146,0.3167364304762146,0.06343234705404333,0.3878460440221201,no_mixing_shared,no_mixing
3|10,"[3, 10]",0.3878460440221201,False,False,0.3167364304762146,0.3167364304762146,0.06343234705404333,0.3878460440221201,no_mixing_shared,no_mixing
3|15,"[3, 15]",0.3878460440221201,False,False,0.3167364304762146,0.3167364304762146,0.06343234705404333,0.3878460440221201,no_mixing_shared,no_mixing
3|5,"[3, 5]",0.3878460440221201,False,False,0.3167364304762146,0.3167364304762146,0.06343234705404333,0.3878460440221201,no_mixing_shared,no_mixing
10|14,"[10, 14]",0.40157182881739373,False,False,0.10682510517585855,0.10682510517585847,0.40157182881739373,0.2733436723543997,no_mixing_shared,no_mixing
14|10,"[14, 10]",0.40157182881739373,False,False,0.10682510517585847,0.10682510517585855,0.27334367235439944,0.40157182881739373,no_mixing_shared,no_mixing
14|15,"[14, 15]",0.40157182881739373,False,False,0.10682510517585847,0.10682510517585855,0.27334367235439944,0.40157182881739373,no_mixing_shared,no_mixing
14|5,"[14, 5]",0.40157182881739373,False,False,0.10682510517585847,0.10682510517585855,0.27334367235439944,0.40157182881739373,no_mixing_shared,no_mixing
15|14,"[15, 14]",0.40157182881739373,False,False,0.10682510517585855,0.10682510517585847,0.40157182881739373,0.2733436723543997,no_mixing_shared,no_mixing
5|14,"[5, 14]",0.40157182881739373,False,False,0.10682510517585855,0.10682510517585847,0.40157182881739373,0.2733436723543997,no_mixing_shared,no_mixing
10|6,"[10, 6]",0.4084849276542759,False,False,0.11440393370703597,0.11440393370703593,0.4084849276542759,0.26576484382322224,no_mixing_shared,no_mixing
15|6,"[15, 6]",0.4084849276542759,False,False,0.11440393370703597,0.11440393370703593,0.4084849276542759,0.26576484382322224,no_mixing_shared,no_mixing
5|6,"[5, 6]",0.4084849276542759,False,False,0.11440393370703597,0.11440393370703593,0.4084849276542759,0.26576484382322224,no_mixing_shared,no_mixing
6|10,"[6, 10]",0.4084849276542759,False,False,0.11440393370703593,0.11440393370703597,0.26576484382322196,0.4084849276542759,no_mixing_shared,no_mixing
6|15,"[6, 15]",0.4084849276542759,False,False,0.11440393370703593,0.11440393370703597,0.26576484382322196,0.4084849276542759,no_mixing_shared,no_mixing
6|5,"[6, 5]",0.4084849276542759,False,False,0.11440393370703593,0.11440393370703597,0.26576484382322196,0.4084849276542759,no_mixing_shared,no_mixing
10|9,"[10, 9]",0.4276068701152639,False,False,0.15236493105096796,0.15236493105096793,0.4276068701152639,0.22780384647929025,no_mixing_shared,no_mixing
15|9,"[15, 9]",0.4276068701152639,False,False,0.15236493105096796,0.15236493105096793,0.4276068701152639,0.22780384647929025,no_mixing_shared,no_mixing
5|9,"[5, 9]",0.4276068701152639,False,False,0.15236493105096796,0.15236493105096793,0.4276068701152639,0.22780384647929025,no_mixing_shared,no_mixing
9|10,"[9, 10]",0.4276068701152639,False,False,0.15236493105096793,0.15236493105096796,0.22780384647928997,0.4276068701152639,no_mixing_shared,no_mixing
9|15,"[9, 15]",0.4276068701152639,False,False,0.15236493105096793,0.15236493105096796,0.22780384647928997,0.4276068701152639,no_mixing_shared,no_mixing
9|5,"[9, 5]",0.4276068701152639,False,False,0.15236493105096793,0.15236493105096796,0.22780384647928997,0.4276068701152639,no_mixing_shared,no_mixing
10|13,"[10, 13]",0.4279917185374964,False,False,0.21812645110606008,0.21812645110606005,0.4279917185374964,0.16204232642419814,no_mixing_shared,no_mixing
13|10,"[13, 10]",0.4279917185374964,False,False,0.21812645110606005,0.21812645110606008,0.16204232642419786,0.4279917185374964,no_mixing_shared,no_mixing
13|15,"[13, 15]",0.4279917185374964,False,False,0.21812645110606005,0.21812645110606008,0.16204232642419786,0.4279917185374964,no_mixing_shared,no_mixing
13|5,"[13, 5]",0.4279917185374964,False,False,0.21812645110606005,0.21812645110606008,0.16204232642419786,0.4279917185374964,no_mixing_shared,no_mixing
15|13,"[15, 13]",0.4279917185374964,False,False,0.21812645110606008,0.21812645110606005,0.4279917185374964,0.16204232642419814,no_mixing_shared,no_mixing
5|13,"[5, 13]",0.4279917185374964,False,False,0.21812645110606008,0.21812645110606005,0.4279917185374964,0.16204232642419814,no_mixing_shared,no_mixing
10|7,"[10, 7]",0.4305559642931599,False,False,0.16804600714438636,0.16804600714438633,0.4305559642931599,0.21212277038587185,no_mixing_shared,no_mixing
15|7,"[15, 7]",0.4305559642931599,False,False,0.16804600714438636,0.16804600714438633,0.4305559642931599,0.21212277038587185,no_mixing_shared,no_mixing
5|7,"[5, 7]",0.4305559642931599,False,False,0.16804600714438636,0.16804600714438633,0.4305559642931599,0.21212277038587185,no_mixing_shared,no_mixing
7|10,"[7, 10]",0.4305559642931599,False,False,0.16804600714438633,0.16804600714438636,0.21212277038587157,0.4305559642931599,no_mixing_shared,no_mixing
7|15,"[7, 15]",0.4305559642931599,False,False,0.16804600714438633,0.16804600714438636,0.21212277038587157,0.4305559642931599,no_mixing_shared,no_mixing
7|5,"[7, 5]",0.4305559642931599,False,False,0.16804600714438633,0.16804600714438636,0.21212277038587157,0.4305559642931599,no_mixing_shared,no_mixing
11|14,"[11, 14]",0.4389482658333724,False,False,0.06944866815987988,0.06944866815987988,0.4389482658333724,0.3765050712722455,no_mixing_shared,no_mixing
14|11,"[14, 11]",0.43894826583337254,False,False,0.06944866815987974,0.06944866815987974,0.37650507127224564,0.43894826583337254,no_mixing_shared,no_mixing
14|6,"[14, 6]",0.45158772819031967,False,False,0.07130113317099215,0.0713011331709922,0.45158772819031967,0.43709580082226007,no_mixing_shared,no_mixing
6|14,"[6, 14]",0.45158772819031967,False,False,0.0713011331709922,0.07130113317099215,0.43709580082226007,0.45158772819031967,no_mixing_shared,no_mixing
11|12,"[11, 12]",0.4694135600609648,False,False,0.25495266357186375,0.25495266357186386,0.4694135600609648,0.1910010758602615,no_mixing_shared,no_mixing
11|4,"[11, 4]",0.4694135600609648,False,False,0.25495266357186375,0.25495266357186386,0.4694135600609648,0.1910010758602615,no_mixing_shared,no_mixing
11|8,"[11, 8]",0.4694135600609648,False,False,0.25495266357186375,0.25495266357186386,0.4694135600609648,0.1910010758602615,no_mixing_shared,no_mixing
12|11,"[12, 11]",0.4694135600609649,False,False,0.25495266357186375,0.25495266357186364,0.1910010758602616,0.4694135600609649,no_mixing_shared,no_mixing
4|11,"[4, 11]",0.4694135600609649,False,False,0.25495266357186375,0.25495266357186364,0.1910010758602616,0.4694135600609649,no_mixing_shared,no_mixing
8|11,"[8, 11]",0.4694135600609649,False,False,0.25495266357186375,0.25495266357186364,0.1910010758602616,0.4694135600609649,no_mixing_shared,no_mixing
11|9,"[11, 9]",0.4933919561853366,False,False,0.08657984498089522,0.08657984498089526,0.4933919561853366,0.3593738944512301,no_mixing_shared,no_mixing
9|11,"[9, 11]",0.4933919561853367,False,False,0.08657984498089512,0.08657984498089508,0.35937389445123025,0.4933919561853367,no_mixing_shared,no_mixing
14|7,"[14, 7]",0.5037952031094364,False,False,0.09480676832810986,0.09480676832810991,0.5037952031094364,0.41359016566514234,no_mixing_shared,no_mixing
7|14,"[7, 14]",0.5037952031094364,False,False,0.09480676832810991,0.09480676832810986,0.41359016566514234,0.5037952031094364,no_mixing_shared,no_mixing
14|1,"[14, 1]",0.5044169611142405,False,False,0.20016551338409416,0.20016551338409427,0.5044169611142405,0.308231420609158,no_mixing_shared,no_mixing
14|2,"[14, 2]",0.5044169611142405,False,False,0.20016551338409416,0.20016551338409427,0.5044169611142405,0.308231420609158,no_mixing_shared,no_mixing
14|3,"[14, 3]",0.5044169611142405,False,False,0.20016551338409416,0.20016551338409427,0.5044169611142405,0.308231420609158,no_mixing_shared,no_mixing
1|14,"[1, 14]",0.5044169611142405,False,False,0.20016551338409427,0.20016551338409416,0.308231420609158,0.5044169611142405,no_mixing_shared,no_mixing
2|14,"[2, 14]",0.5044169611142405,False,False,0.20016551338409427,0.20016551338409416,0.308231420609158,0.5044169611142405,no_mixing_shared,no_mixing
3|14,"[3, 14]",0.5044169611142405,False,False,0.20016551338409427,0.20016551338409416,0.308231420609158,0.5044169611142405,no_mixing_shared,no_mixing
6|9,"[6, 9]",0.510523133006352,False,False,0.06944866815987978,0.06944866815987978,0.510523133006352,0.4534401932014321,no_mixing_shared,no_mixing
9|6,"[9, 6]",0.510523133006352,False,False,0.06944866815987978,0.06944866815987978,0.4534401932014321,0.510523133006352,no_mixing_shared,no_mixing
11|13,"[11, 13]",0.5204000312276205,False,False,0.12571813841593607,0.12571813841593613,0.5204000312276205,0.3202356010161892,no_mixing_shared,no_mixing
13|11,"[13, 11]",0.5204000312276205,False,False,0.12571813841593613,0.12571813841593607,0.3202356010161892,0.5204000312276205,no_mixing_shared,no_mixing
7|9,"[7, 9]",0.5261910594500728,False,False,0.07241091198747346,0.07241091198747344,0.5075608891787584,0.5261910594500728,no_mixing_shared,no_mixing
9|7,"[9, 7]",0.526191059450073,False,False,0.0724109119874732,0.07241091198747321,0.526191059450073,0.5075608891787586,no_mixing_shared,no_mixing
12|6,"[12, 6]",0.536328896570504,False,False,0.18803732706232462,0.18803732706232457,0.33485153429898723,0.536328896570504,no_mixing_shared,no_mixing
4|6,"[4, 6]",0.536328896570504,False,False,0.18803732706232462,0.18803732706232457,0.33485153429898723,0.536328896570504,no_mixing_shared,no_mixing
6|12,"[6, 12]",0.536328896570504,False,False,0.18803732706232457,0.18803732706232462,0.536328896570504,0.33485153429898723,no_mixing_shared,no_mixing
6|4,"[6, 4]",0.536328896570504,False,False,0.18803732706232457,0.18803732706232462,0.536328896570504,0.33485153429898723,no_mixing_shared,no_mixing
6|8,"[6, 8]",0.536328896570504,False,False,0.18803732706232457,0.18803732706232462,0.536328896570504,0.33485153429898723,no_mixing_shared,no_mixing
8|6,"[8, 6]",0.536328896570504,False,False,0.18803732706232462,0.18803732706232457,0.33485153429898723,0.536328896570504,no_mixing_shared,no_mixing
13|6,"[13, 6]",0.5570757322093429,False,False,0.08904243743421364,0.08904243743421363,0.4338464239270982,0.5570757322093429,no_mixing_shared,no_mixing
6|13,"[6, 13]",0.5570757322093429,False,False,0.08904243743421363,0.08904243743421364,0.5570757322093429,0.4338464239270982,no_mixing_shared,no_mixing
9|1,"[9, 1]",0.5617885308753473,False,False,0.14279394362298736,0.14279394362298745,0.5617885308753473,0.43717785754324434,no_mixing_shared,no_mixing
9|2,"[9, 2]",0.5617885308753473,False,False,0.14279394362298736,0.14279394362298745,0.5617885308753473,0.43717785754324434,no_mixing_shared,no_mixing
9|3,"[9, 3]",0.5617885308753473,False,False,0.14279394362298736,0.14279394362298745,0.5617885308753473,0.43717785754324434,no_mixing_shared,no_mixing
1|9,"[1, 9]",0.5617885308753474,False,False,0.14279394362298733,0.14279394362298725,0.43717785754324445,0.5617885308753474,no_mixing_shared,no_mixing
2|9,"[2, 9]",0.5617885308753474,False,False,0.14279394362298733,0.14279394362298725,0.43717785754324445,0.5617885308753474,no_mixing_shared,no_mixing
3|9,"[3, 9]",0.5617885308753474,False,False,0.14279394362298733,0.14279394362298725,0.43717785754324445,0.5617885308753474,no_mixing_shared,no_mixing
13|7,"[13, 7]",0.5766695014836766,False,False,0.06944866815987993,0.06944866815987993,0.5291533032776663,0.5766695014836766,no_mixing_shared,no_mixing
7|13,"[7, 13]",0.5766695014836767,False,False,0.06944866815987988,0.06944866815987988,0.5766695014836767,0.5291533032776663,no_mixing_shared,no_mixing
12|7,"[12, 7]",0.5953117203933462,False,False,0.12905450323948237,0.1290545032394823,0.46954746819806387,0.5953117203933462,no_mixing_shared,no_mixing
4|7,"[4, 7]",0.5953117203933462,False,False,0.12905450323948237,0.1290545032394823,0.46954746819806387,0.5953117203933462,no_mixing_shared,no_mixing
7|12,"[7, 12]",0.5953117203933462,False,False,0.12905450323948237,0.12905450323948242,0.5953117203933462,0.4695474681980638,no_mixing_shared,no_mixing
7|4,"[7, 4]",0.5953117203933462,False,False,0.12905450323948237,0.12905450323948242,0.5953117203933462,0.4695474681980638,no_mixing_shared,no_mixing
7|8,"[7, 8]",0.5953117203933462,False,False,0.12905450323948237,0.12905450323948242,0.5953117203933462,0.4695474681980638,no_mixing_shared,no_mixing
8|7,"[8, 7]",0.5953117203933462,False,False,0.12905450323948237,0.1290545032394823,0.46954746819806387,0.5953117203933462,no_mixing_shared,no_mixing
13|1,"[13, 1]",0.6074247105311151,False,False,0.09715776396721951,0.09715776396721956,0.6074247105311151,0.548960405676337,no_mixing_shared,no_mixing
13|2,"[13, 2]",0.6074247105311151,False,False,0.09715776396721951,0.09715776396721956,0.6074247105311151,0.548960405676337,no_mixing_shared,no_mixing
13|3,"[13, 3]",0.6074247105311151,False,False,0.09715776396721951,0.09715776396721956,0.6074247105311151,0.548960405676337,no_mixing_shared,no_mixing
1|13,"[1, 13]",0.6074247105311151,False,False,0.09715776396721959,0.09715776396721953,0.5489604056763369,0.6074247105311151,no_mixing_shared,no_mixing
2|13,"[2, 13]",0.6074247105311151,False,False,0.09715776396721959,0.09715776396721953,0.5489604056763369,0.6074247105311151,no_mixing_shared,no_mixing
3|13,"[3, 13]",0.6074247105311151,False,False,0.09715776396721959,0.09715776396721953,0.5489604056763369,0.6074247105311151,no_mixing_shared,no_mixing
12|1,"[12, 1]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6351338063384548,0.6549175554729487,no_mixing_shared,no_mixing
12|2,"[12, 2]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6351338063384548,0.6549175554729487,no_mixing_shared,no_mixing
12|3,"[12, 3]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6351338063384548,0.6549175554729487,no_mixing_shared,no_mixing
1|12,"[1, 12]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6549175554729487,0.6351338063384548,no_mixing_shared,no_mixing
1|4,"[1, 4]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6549175554729487,0.6351338063384548,no_mixing_shared,no_mixing
1|8,"[1, 8]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6549175554729487,0.6351338063384548,no_mixing_shared,no_mixing
2|12,"[2, 12]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6549175554729487,0.6351338063384548,no_mixing_shared,no_mixing
2|4,"[2, 4]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6549175554729487,0.6351338063384548,no_mixing_shared,no_mixing
2|8,"[2, 8]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6549175554729487,0.6351338063384548,no_mixing_shared,no_mixing
3|12,"[3, 12]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6549175554729487,0.6351338063384548,no_mixing_shared,no_mixing
3|4,"[3, 4]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6549175554729487,0.6351338063384548,no_mixing_shared,no_mixing
3|8,"[3, 8]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6549175554729487,0.6351338063384548,no_mixing_shared,no_mixing
4|1,"[4, 1]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6351338063384548,0.6549175554729487,no_mixing_shared,no_mixing
4|2,"[4, 2]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6351338063384548,0.6549175554729487,no_mixing_shared,no_mixing
4|3,"[4, 3]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6351338063384548,0.6549175554729487,no_mixing_shared,no_mixing
8|1,"[8, 1]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6351338063384548,0.6549175554729487,no_mixing_shared,no_mixing
8|2,"[8, 2]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6351338063384548,0.6549175554729487,no_mixing_shared,no_mixing
8|3,"[8, 3]",0.6549175554729487,False,False,0.06944866815987985,0.06944866815987985,0.6351338063384548,0.6549175554729487,no_mixing_shared,no_mixing
12|12,"[12, 12]",0.0,True,True,0.3801687775302579,0.3801687775302579,0.0,0.0,no_mixing_shared,aggregate
12|4,"[12, 4]",0.0,True,True,0.3801687775302579,0.3801687775302579,0.0,0.0,no_mixing_shared,aggregate
12|8,"[12, 8]",0.0,True,True,0.3801687775302579,0.3801687775302579,0.0,0.0,no_mixing_shared,aggregate
1|1,"[1, 1]",0.0,True,True,0.3167364304762146,0.3167364304762146,0.0,0.0,no_mixing_shared,aggregate
1|2,"[1, 2]",0.0,True,True,0.3167364304762146,0.3167364304762146,0.0,0.0,no_mixing_shared,aggregate
1|3,"[1, 3]",0.0,True,True,0.3167364304762146,0.3167364304762146,0.0,0.0,no_mixing_shared,aggregate
2|1,"[2, 1]",0.0,True,True,0.3167364304762146,0.3167364304762146,0.0,0.0,no_mixing_shared,aggregate
2|2,"[2, 2]",0.0,True,True,0.3167364304762146,0.3167364304762146,0.0,0.0,no_mixing_shared,aggregate
2|3,"[2, 3]",0.0,True,True,0.3167364304762146,0.3167364304762146,0.0,0.0,no_mixing_shared,aggregate
3|1,"[3, 1]",0.0,True,True,0.3167364304762146,0.3167364304762146,0.0,0.0,no_mixing_shared,aggregate
3|2,"[3, 2]",0.0,True,True,0.3167364304762146,0.3167364304762146,0.0,0.0,no_mixing_shared,aggregate
3|3,"[3, 3]",0.0,True,True,0.3167364304762146,0.3167364304762146,0.0,0.0,no_mixing_shared,aggregate
4|12,"[4, 12]",0.0,True,True,0.3801687775302579,0.3801687775302579,0.0,0.0,no_mixing_shared,aggregate
4|4,"[4, 4]",0.0,True,True,0.3801687775302579,0.3801687775302579,0.0,0.0,no_mixing_shared,aggregate
4|8,"[4, 8]",0.0,True,True,0.3801687775302579,0.3801687775302579,0.0,0.0,no_mixing_shared,aggregate
8|12,"[8, 12]",0.0,True,True,0.3801687775302579,0.3801687775302579,0.0,0.0,no_mixing_shared,aggregate
8|4,"[8, 4]",0.0,True,True,0.3801687775302579,0.3801687775302579,0.0,0.0,no_mixing_shared,aggregate
8|8,"[8, 8]",0.0,True,True,0.3801687775302579,0.3801687775302579,0.0,0.0,no_mixing_shared,aggregate
0|0,"[0, 0]",0.0001106581032402909,False,True,0.16944866815987986,0.16944866815987986,0.0001106581032402909,0.0001106581032402909,no_mixing_shared,aggregate
7|7,"[7, 7]",0.06886837799734014,False,False,0.16804600714438622,0.16804600714438622,0.06886837799734014,0.06886837799734014,no_mixing_shared,aggregate
0|9,"[0, 9]",0.07373499178583336,False,False,0.19582433447728684,0.09582433447728679,0.059532757795454944,0.07373499178583336,no_mixing_shared,aggregate
9|0,"[9, 0]",0.07373499178583336,False,False,0.09582433447728679,0.19582433447728684,0.07373499178583336,0.059532757795454944,no_mixing_shared,aggregate
13|13,"[13, 13]",0.07751658854761034,False,False,0.21812645110606016,0.21812645110606016,0.07751658854761034,0.07751658854761034,no_mixing_shared,aggregate
0|13,"[0, 13]",0.07980080648302565,False,False,0.21584223317064485,0.11584223317064482,0.07980080648302565,0.053717093092475326,no_mixing_shared,aggregate
13|0,"[13, 0]",0.07980080648302565,False,False,0.11584223317064482,0.21584223317064485,0.053717093092475326,0.07980080648302565,no_mixing_shared,aggregate
1|7,"[1, 7]",0.07982204533448828,False,False,0.23691438514172636,0.2369143851417263,0.0,0.07982204533448828,no_mixing_shared,aggregate
2|7,"[2, 7]",0.07982204533448828,False,False,0.23691438514172636,0.2369143851417263,0.0,0.07982204533448828,no_mixing_shared,aggregate
3|7,"[3, 7]",0.07982204533448828,False,False,0.23691438514172636,0.2369143851417263,0.0,0.07982204533448828,no_mixing_shared,aggregate
7|1,"[7, 1]",0.07982204533448828,False,False,0.2369143851417263,0.23691438514172636,0.07982204533448828,0.0,no_mixing_shared,aggregate
7|2,"[7, 2]",0.07982204533448828,False,False,0.2369143851417263,0.23691438514172636,0.07982204533448828,0.0,no_mixing_shared,aggregate
7|3,"[7, 3]",0.07982204533448828,False,False,0.2369143851417263,0.23691438514172636,0.07982204533448828,0.0,no_mixing_shared,aggregate
0|7,"[0, 7]",0.08148847510965226,False,False,0.18807085115346792,0.08807085115346788,0.04884353398825844,0.08148847510965226,no_mixing_shared,aggregate
7|0,"[7, 0]",0.08148847510965226,False,False,0.08807085115346788,0.18807085115346792,0.08148847510965226,0.04884353398825844,no_mixing_shared,aggregate
12|13,"[12, 13]",0.08452573787658746,False,False,0.2956430396536705,0.29564303965367045,0.0,0.08452573787658746,no_mixing_shared,aggregate
13|12,"[13, 12]",0.08452573787658746,False,False,0.29564303965367045,0.2956430396536705,0.08452573787658746,0.0,no_mixing_shared,aggregate
13|4,"[13, 4]",0.08452573787658746,False,False,0.29564303965367045,0.2956430396536705,0.08452573787658746,0.0,no_mixing_shared,aggregate
13|8,"[13, 8]",0.08452573787658746,False,False,0.29564303965367045,0.2956430396536705,0.08452573787658746,0.0,no_mixing_shared,aggregate
4|13,"[4, 13]",0.08452573787658746,False,False,0.2956430396536705,0.29564303965367045,0.0,0.08452573787658746,no_mixing_shared,aggregate
8|13,"[8, 13]",0.08452573787658746,False,False,0.2956430396536705,0.29564303965367045,0.0,0.08452573787658746,no_mixing_shared,aggregate
6|6,"[6, 6]",0.08612072312077702,False,False,0.11440393370703582,0.11440393370703582,0.08612072312077702,0.08612072312077702,no_mixing_shared,aggregate
0|14,"[0, 14]",0.08751744591744384,False,False,0.1820418803456764,0.0820418803456763,0.0385357288918641,0.08751744591744384,no_mixing_shared,aggregate
14|0,"[14, 0]",0.08751744591744384,False,False,0.0820418803456763,0.1820418803456764,0.08751744591744384,0.0385357288918641,no_mixing_shared,aggregate
11|11,"[11, 11]",0.08786789275740237,False,False,0.08227764147469285,0.08227764147469285,0.08786789275740237,0.08786789275740237,no_mixing_shared,aggregate
0|1,"[0, 1]",0.08889548491454469,False,False,0.2278409455616699,0.12784094556166992,0.08889548491454469,0.04171838070145023,no_mixing_shared,aggregate
0|2,"[0, 2]",0.08889548491454469,False,False,0.2278409455616699,0.12784094556166992,0.08889548491454469,0.04171838070145023,no_mixing_shared,aggregate
0|3,"[0, 3]",0.08889548491454469,False,False,0.2278409455616699,0.12784094556166992,0.08889548491454469,0.04171838070145023,no_mixing_shared,aggregate
1|0,"[1, 0]",0.08889548491454469,False,False,0.12784094556166992,0.2278409455616699,0.04171838070145023,0.08889548491454469,no_mixing_shared,aggregate
2|0,"[2, 0]",0.08889548491454469,False,False,0.12784094556166992,0.2278409455616699,0.04171838070145023,0.08889548491454469,no_mixing_shared,aggregate
3|0,"[3, 0]",0.08889548491454469,False,False,0.12784094556166992,0.2278409455616699,0.04171838070145023,0.08889548491454469,no_mixing_shared,aggregate
0|6,"[0, 6]",0.09370573411951051,False,False,0.17585359214360968,0.07585359214360964,0.02467106468420316,0.09370573411951051,no_mixing_shared,aggregate
6|0,"[6, 0]",0.09370573411951051,False,False,0.07585359214360964,0.17585359214360968,0.09370573411951051,0.02467106468420316,no_mixing_shared,aggregate
6|7,"[6, 7]",0.09792533506856,False,False,0.13898905007316636,0.1389890500731664,0.09792533506856,0.06153560675464645,no_mixing_shared,aggregate
7|6,"[7, 6]",0.09792533506856,False,False,0.1389890500731664,0.13898905007316636,0.06153560675464645,0.09792533506856,no_mixing_shared,aggregate
0|11,"[0, 11]",0.1000310537585756,False,False,0.16952827250454464,0.06952827250454455,0.0006172617275505832,0.1000310537585756,no_mixing_shared,aggregate
11|0,"[11, 0]",0.1000310537585756,False,False,0.06952827250454455,0.16952827250454464,0.1000310537585756,0.0006172617275505832,no_mixing_shared,aggregate
10|10,"[10, 10]",0.10011065810324024,False,False,0.0694486681598799,0.0694486681598799,0.10011065810324024,0.10011065810324024,no_mixing_shared,aggregate
10|15,"[10, 15]",0.10011065810324024,False,False,0.0694486681598799,0.0694486681598799,0.10011065810324024,0.10011065810324024,no_mixing_shared,aggregate
10|5,"[10, 5]",0.10011065810324024,False,False,0.0694486681598799,0.0694486681598799,0.10011065810324024,0.10011065810324024,no_mixing_shared,aggregate
15|10,"[15, 10]",0.10011065810324024,False,False,0.0694486681598799,0.0694486681598799,0.10011065810324024,0.10011065810324024,no_mixing_shared,aggregate
15|15,"[15, 15]",0.10011065810324024,False,False,0.0694486681598799,0.0694486681598799,0.10011065810324024,0.10011065810324024,no_mixing_shared,aggregate
15|5,"[15, 5]",0.10011065810324024,False,False,0.0694486681598799,0.0694486681598799,0.10011065810324024,0.10011065810324024,no_mixing_shared,aggregate
5|10,"[5, 10]",0.10011065810324024,False,False,0.0694486681598799,0.0694486681598799,0.10011065810324024,0.10011065810324024,no_mixing_shared,aggregate
5|15,"[5, 15]",0.10011065810324024,False,False,0.0694486681598799,0.0694486681598799,0.10011065810324024,0.10011065810324024,no_mixing_shared,aggregate
5|5,"[5, 5]",0.10011065810324024,False,False,0.0694486681598799,0.0694486681598799,0.10011065810324024,0.10011065810324024,no_mixing_shared,aggregate
0|10,"[0, 10]",0.1001106581032403,False,False,0.16944866815987986,0.06944866815987985,0.0001106581032402909,0.1001106581032403,no_mixing_shared,aggregate
0|15,"[0, 15]",0.1001106581032403,False,False,0.16944866815987986,0.06944866815987985,0.0001106581032402909,0.1001106581032403,no_mixing_shared,aggregate
0|5,"[0, 5]",0.1001106581032403,False,False,0.16944866815987986,0.06944866815987985,0.0001106581032402909,0.1001106581032403,no_mixing_shared,aggregate
10|0,"[10, 0]",0.1001106581032403,False,False,0.06944866815987985,0.16944866815987986,0.1001106581032403,0.0001106581032402909,no_mixing_shared,aggregate
15|0,"[15, 0]",0.1001106581032403,False,False,0.06944866815987985,0.16944866815987986,0.1001106581032403,0.0001106581032402909,no_mixing_shared,aggregate
